run	model_name	SVM	KNN	TRE	SGD	average
schöch_2017	models/schöch/080tp-6000it-7000in.tsv.gz	0.814	0.806	0.786	0.829	0.80875
schöch_2017	models/schöch/090tp-6000it-0050in.tsv.gz	0.819	0.696	0.783	0.798	0.774
schöch_2017	models/schöch/090tp-6000it-0100in.tsv.gz	0.834	0.767	0.758	0.826	0.79625
schöch_2017	models/schöch/090tp-6000it-0300in.tsv.gz	0.829	0.782	0.785	0.821	0.80425
schöch_2017	models/schöch/090tp-6000it-0500in.tsv.gz	0.816	0.808	0.772	0.826	0.8055
schöch_2017	models/schöch/090tp-6000it-1000in.tsv.gz	0.846	0.79	0.782	0.783	0.80025
schöch_2017	models/schöch/090tp-6000it-2000in.tsv.gz	0.836	0.818	0.755	0.783	0.798
schöch_2017	models/schöch/090tp-6000it-3000in.tsv.gz	0.818	0.767	0.757	0.719	0.76525
schöch_2017	models/schöch/090tp-6000it-7000in.tsv.gz	0.801	0.805	0.778	0.788	0.793
schöch_2017	models/schöch/100tp-6000it-0050in.tsv.gz	0.811	0.805	0.793	0.831	0.81
schöch_2017	models/schöch/100tp-6000it-0100in.tsv.gz	0.798	0.796	0.785	0.826	0.80125
schöch_2017	models/schöch/100tp-6000it-0300in.tsv.gz	0.816	0.79	0.783	0.824	0.80325
schöch_2017	models/schöch/100tp-6000it-0500in.tsv.gz	0.819	0.786	0.778	0.793	0.794
schöch_2017	models/schöch/100tp-6000it-1000in.tsv.gz	0.805	0.772	0.73	0.747	0.7635
schöch_2017	models/schöch/100tp-6000it-2000in.tsv.gz	0.824	0.783	0.752	0.76	0.77975
schöch_2017	models/schöch/100tp-6000it-3000in.tsv.gz	0.816	0.798	0.755	0.735	0.776
schöch_2017	models/schöch/100tp-6000it-7000in.tsv.gz	0.736	0.811	0.721	0.773	0.76025
